5.812327450430578857e-01,6.042077332898078412e-02,1.129986063505216499e-04,1.151051235800190295e-02,8.929679990736903369e-03,1.548499420359000323e-04,1.760685692283868800e-02,3.419254125495414451e-03,1.404949338958152473e-02,2.929593497976487170e-05,1.395044522845946332e-06,2.379959906420412719e-01,1.703488866847184882e-02,1.038052629449668675e-02,5.719682543668379326e-05,5.177010224281307187e-03,1.675448471937981488e-03,1.685353288050187720e-02,1.605696245795684143e-03,1.160816547460111897e-02,4.324638020822433926e-05,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,2.929593497976487170e-05,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.534548975130541092e-05,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06,1.534548975130541092e-05,1.395044522845946332e-06,1.395044522845946332e-06,1.395044522845946332e-06
2.000618372951638337e-04,1.818743975410580429e-05,2.928177800411034450e-03,2.000618372951638337e-04,1.818743975410580429e-05,5.638106323772798653e-04,5.638106323772798653e-04,1.818743975410580429e-05,2.000618372951638337e-04,7.456850299183378269e-04,9.845043013295011747e-01,1.818743975410580429e-05,2.000618372951638337e-04,3.819362348362218495e-04,2.564429005328917877e-03,3.819362348362218495e-04,2.000618372951638337e-04,1.818743975410580429e-05,2.000618372951638337e-04,5.474419365985846997e-03,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05,1.818743975410580429e-05
3.461973553880046128e-01,4.779895319697110428e-02,5.953895200619207075e-05,2.077422288136052397e-01,3.524164695566513877e-02,1.136652720118212198e-04,1.366743706462141550e-01,9.099175656146316071e-02,1.905787727398202541e-02,5.953895200619207075e-05,6.582301775884560890e-02,5.953895200619207075e-05,5.412632000562914907e-06,9.423392312980035171e-03,5.953895200619207075e-05,3.198865512332682744e-03,1.033812712107516889e-03,1.840836143391447535e-02,1.953960152203212518e-03,1.575617175363864739e-02,5.412632000562914907e-06,5.953895200619207075e-05,5.412632000562914907e-06,5.953895200619207075e-05,5.412632000562914907e-06,5.953895200619207075e-05,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06,5.412632000562914907e-06
4.222458194124299041e-02,2.815259900028488707e-02,8.633118368685951962e-06,2.573532585705282094e-02,1.671458047361286947e-01,9.496430205554547328e-05,1.244032356927645550e-02,1.762019459048802528e-02,7.839734790603712644e-02,8.728082670741495186e-03,9.385062978598496253e-02,9.496430205554547328e-05,8.098728341664290786e-02,8.633118368685951962e-06,3.928932169588976453e-02,3.955781167715589630e-01,1.562594424732157263e-03,3.202886914782487882e-03,9.582761389241405137e-04,3.548211649529925838e-03,8.633118368685951962e-06,9.496430205554547328e-05,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06,8.633118368685951962e-06
2.488113714187175675e-03,1.749070036705836426e-03,5.173305742369376046e-04,9.632202596506789574e-03,5.173305742369376046e-04,1.037124627398812969e-02,2.463478924937797859e-05,1.502722144212056531e-03,1.256374251718276854e-03,3.719853176656074713e-03,2.709826817431577645e-04,1.256374251718276854e-03,2.463478924937797859e-05,9.156997511886287855e-01,2.463478924937797859e-05,4.535264700810485994e-02,2.463478924937797859e-05,1.010026359224496960e-03,2.463478924937797859e-05,3.719853176656074713e-03,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05,2.463478924937797859e-05
1.333677994716987031e-02,2.512258366789721278e-03,8.078001179388172046e-06,1.033257130855540912e-01,5.824238850338871176e-03,1.381338201675377537e-03,1.058298934511644335e-01,5.258778767781698872e-03,9.774381427059687481e-04,8.885801297326988743e-05,1.236822760576122837e-01,6.543180955304418256e-04,9.443991178822710997e-02,3.633565710500593626e-01,3.078526249464832304e-02,8.078001179388172046e-06,3.643178531904065452e-03,5.865436656353751471e-02,7.949560960635899953e-02,6.470478944689925238e-03,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06,8.078001179388172046e-06
2.648057531664362377e-02,5.469252320762265640e-01,6.495552141298589766e-02,1.808838908757567920e-02,3.642208823415488822e-02,1.420216131073037105e-04,2.802990200508693672e-02,1.899216298916761234e-02,5.951996694769728057e-03,1.291105573702760881e-05,3.498896104734481975e-03,1.291105573702760881e-05,1.433127186810064565e-03,2.711321704775797987e-04,1.291105573702760881e-05,8.534207842175248193e-03,1.291105573702760881e-05,1.989722799633324712e-01,3.952074161104151412e-02,1.304016629439788341e-03,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05,1.291105573702760881e-05
2.728546522199522609e-02,4.247376808958959471e-02,1.069598793492560904e-05,3.209865979271175201e-02,3.324420010054228158e-01,7.156685527258724311e-02,1.129603285807493362e-01,1.935973816221535143e-03,3.754291765158888818e-03,1.069598793492560904e-05,4.589648422876578537e-02,8.663750227289742593e-04,2.407666884151754214e-02,2.363813333618559626e-03,1.069598793492560904e-05,1.505032462323382114e-01,1.246189554298182539e-01,1.069598793492560904e-05,2.536018739370861710e-02,1.401174419475254701e-03,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05,1.069598793492560904e-05
4.749855147422280856e-03,1.901906161717674057e-03,1.014786420193595438e-04,2.651538710828426444e-04,1.443615520339921413e-03,3.600855039396629541e-05,3.342248177476325657e-03,2.304874575671969628e-02,1.927799582955517232e-01,6.514601467184755190e-02,2.556607077971606405e-03,3.600855039396629541e-05,1.050794970587561787e-03,3.960940543336291682e-04,2.651538710828426444e-04,2.602763492567508954e-02,7.630539178939584055e-03,3.810686683056013768e-02,3.273504581269662757e-06,6.308730764068706254e-01,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.600855039396629541e-05,3.273504581269662757e-06,1.014786420193595438e-04,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06,3.273504581269662757e-06
1.147063858928266088e-02,5.193174684700110032e-03,5.706785367802319036e-05,1.147063858928266088e-02,2.339782000798950202e-03,5.706785367802319036e-05,1.461507732694173889e-01,3.486845859727216723e-02,4.622496147919877979e-03,5.706785367802319036e-05,4.936940021685786162e-01,6.905210295040805323e-03,7.824002739256978589e-02,1.769103464018718800e-03,5.706785367802319036e-05,1.432403127318382027e-02,2.339782000798950202e-03,1.198424927238486964e-03,1.832448781601324628e-01,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05,5.706785367802319036e-05
1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02
1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02,1.886792452830189648e-02
